date,real_gdp,real_household_consumption,real_govt_consumption,real_gfcf_total,real_exports,real_imports,real_household_disposable_income,industrial_production,industrial_confidence,unemployment_rate,employment_rate,employment_expectations,house_price_real,construction_confidence,retail_sales_volume,retail_confidence,cpi_index,core_cpi_index,food_price_index,energy_price_index,services_price_index,unit_labor_cost,long_term_rate,short_term_rate,mortgage_rate,credit_to_private_nonfin_sector,household_mortgage_loans,euro_area_household_net_worth_growth,household_credit_to_gdp,corporate_credit_to_gdp,government_debt_to_gdp,fx_rate_to_usd,real_effective_exchange_rate,consumer_confidence,economic_sentiment_indicator,services_confidence,geopolitical_risk,share_price_index,construction_weather_constraint,heating_degree_days,cooling_degree_days
2005-07-01,82504.5,43482.5,16990.8,19536,35901.7,34427.2,NA,85.0143,-5.866666666666666,6.066667,67.59825,96.96666666666667,89.6269,-17.433333333333334,94.00089,-9.766666666666666,100.09,99.88666666666667,98.93,103.72,100.41666666666667,91.94,3.2225666667,2.1303477667,3.4833333333333334,137.7,NA,10.91908578167411,48.9,88.8,81.5,0.8200075984,100.94970000000001,-14.933333333333334,97.16666666666667,11.366666666666665,128.64574686686197,3347.1399739583335,31.266666666666666,257.13,8.68
2005-10-01,83786.6,43205.8,17392.6,19721.9,36800.5,34987.5,NA,87.29448,-2.833333333333333,6.133333,67.69161,97.23333333333333,91.5684,-10.933333333333334,94.95791,-3.933333333333333,100.55666666666666,100.32,99.99,103.75666666666666,100.10666666666667,91.277,3.3682,2.3434465667,3.5233333333333334,139.3,NA,10.372373254386911,52.2,87.1,74.5,0.8407887535,100.5056,-11.833333333333332,101.53333333333333,16.666666666666668,88.63072458902995,3709.9200846354165,25.066666666666666,1391.95,0
2006-01-01,84561.2,43505.3,17505.3,19732.5,37025.6,34584.2,NA,87.82934,2.7,6.066667,67.91628,101.83333333333333,92.3388,-10.533333333333333,95.48959,1.0666666666666667,100.97,100.67666666666666,101.02,103.75333333333333,101.22,91.46,3.4853666667,2.6115468333,3.5733333333333333,135.2,NA,10.25066136343582,52.9,82.4,75.3,0.8313259251,100.2392,-6.433333333333334,107.60000000000001,18.266666666666666,94.38861083984375,4127.473388671875,45.46666666666667,1818.8799999999999,0
2006-04-01,84952.5,43603.4,17695.7,19643.1,38154.4,35838.3,NA,89.57467,6.133333333333333,5.7,68.42107,105.06666666666666,92.2863,-5.766666666666667,95.4187,-1.7,101.86,101.42666666666666,101.08,107.58333333333333,101.53666666666666,92.595,3.9932666667,2.8894865333,3.6333333333333333,136.9,NA,9.402361558780758,52.9,84,76.9,0.7956177088,100.9885,-6.633333333333334,110.9,26.4,92.26578267415364,3734.9833170572915,30.400000000000002,583.45,6.68
2006-07-01,85472,44448.1,17860.2,19948.2,38220,35979.7,NA,91.91116,10.333333333333332,5.3,68.88259,109.93333333333334,92.7767,-7.266666666666667,95.80859,-3.466666666666667,101.88,101.19333333333333,101.47333333333333,109.30666666666667,102.37,93.103,3.9231,3.2213499333,3.82,138.1,NA,9.276608626637174,53,85.1,74.4,0.7845937593,101.1116,-7.066666666666666,112.66666666666667,26.666666666666668,131.98006693522134,3900.7298990885415,13.966666666666667,183.89,21.55
2006-10-01,86758.6,44276.4,18008.6,19778,39603.8,36798.3,NA,93.54388,11.833333333333334,5.333333,69.00742,108.96666666666667,92.3875,-0.3999999999999999,96.48206,-4.233333333333333,102.03333333333333,101.75,102.33666666666666,104.37,102.05,92.465,3.8016333333,3.5944641,4.19,136.6,NA,9.3675021047686,52.6,84,70.6,0.7752514898,100.668,-4.9,114.10000000000001,25.266666666666666,97.506927490234375,4359.579996744792,13.966666666666667,1132.26,0
2007-01-01,87722,43888.8,17905.7,20612.2,39935.4,37265.2,NA,95.28921,11.700000000000001,5.233333,69.51543,108.23333333333333,94.4685,-4.7,97.01373,-2.4,102.78,102.38,103.76666666666667,105.38333333333334,103.68666666666667,92.942,4.0467,3.8203242333,4.51,135.3,NA,8.968460609056095,53,82.3,73.3,0.7627094231,100.487,-1.8,113.60000000000001,22.6,93.80863444010417,4573.163248697917,-2.766666666666666,1317.55,0
2007-04-01,88566,44274.1,17892.3,20844.6,40707,37410.4,NA,95.45811,10.4,5.433333,69.64874,111.93333333333334,95.3571,-4.633333333333333,96.48206,0.2666666666666666,103.76666666666667,103.1,104.84333333333333,108.54666666666667,103.47666666666667,92.551,4.3873333333,4.0647962333,4.6433333333333335,137.9,NA,8.822941027492192,52.3,85.6,75.5,0.7417964551,100.8092,-1.8666666666666667,115,28.333333333333332,89.06175994873047,4813.293294270833,1.7,397.22,3.65
2007-07-01,89085.7,44598.3,18080.3,20686.4,41359.1,38094.5,NA,96.07742,8.3,5.266667,70.18504,113.96666666666667,95.7832,0.6333333333333333,96.44661,1.0000000000000002,103.87,102.81333333333333,105.24666666666667,111.68666666666667,104.28,93.242,4.4327666667,4.5004968333,4.843333333333334,138.8,NA,6.724866999532231,52.1,86.6,77,0.7273385733,100.545,-3.466666666666667,112.2,24.2,96.66944122314453,4659.539876302083,13.733333333333334,297.84,21.119999999999997
2007-10-01,88999.2,45155.9,18260.3,20804.6,42190.9,38295.2,NA,96.02112,6.7,4.833333,70.16466,108.46666666666667,93.1338,-1.8,96.44661,-1.9333333333333333,105.28333333333333,103.56333333333333,109.04666666666667,116.34666666666666,103.65,93.28,4.3215333333,4.7247684,5.163333333333333,140.8,NA,5.509996307521758,51.8,89,66.6,0.690097257,101.0439,-8.666666666666666,107.03333333333333,17.133333333333333,95.41198476155598,4275.590006510417,17.266666666666666,1428.17,0
2008-01-01,90859.2,45346.2,18305.4,21028.3,43277.3,38927.7,NA,99.51177,1.5,4.533333,70.80128,111.13333333333334,93.1433,-1.2000000000000002,96.5175,1.4802973661668753e-16,106.11333333333333,103.74333333333334,111.81333333333333,119.53,104.70333333333333,95.188,4.1807,4.4800030333,5.213333333333334,141.3,NA,3.0941286058225215,51.9,89.4,67.6,0.6674643105,100.7434,-13.566666666666666,103.06666666666666,15.566666666666666,79.9624760945638,3967.4033203125,18.533333333333335,1448.17,0
2008-04-01,90628.8,45086.8,18735.9,21664.9,42542.3,38552.7,NA,98.5828,-0.9,4.1,70.9827,108.33333333333333,91.1409,1.1333333333333335,96.41116,-12.233333333333334,107.63,104.86,112.27333333333334,126.64666666666666,105.56,94.937,4.5397,4.8604682667,5.1866666666666665,140.7,NA,1.3701109149240498,51.4,89.4,65.8,0.6401810567,101.0991,-18.266666666666666,99.76666666666667,16.6,77.34234364827473,3999.199951171875,7.966666666666667,530.65,3.73
2008-07-01,90005.6,44442.7,18865.8,20792.6,41958.1,37675.5,NA,97.65384,-7.166666666666667,4.333333,70.60652,99.83333333333333,92.5826,-2.2,95.59592,-14.6,107.71333333333334,104.81666666666666,112.26333333333334,127.92999999999999,106.59333333333333,96.546,4.5733,4.9817907667,5.336666666666667,140.7,NA,0.4647212347436369,51.6,89.2,67,0.6668847167,99.94241,-21.266666666666666,93.56666666666666,9,88.9454116821289,2792.993367513021,8.233333333333334,281.63,3.13
2008-10-01,87713,44996,18947.5,21075.2,39124.9,36863,NA,93.00902,-22.866666666666667,4.7,70.79346,85.03333333333333,94.0576,-11.566666666666666,95.77315,-16.7,107.64666666666666,105.85666666666667,113.44333333333333,115.27666666666667,106.42,98.334,4.1404,4.2146686667,5.53,143.2,NA,-2.184377713071428,52.4,90.8,71.8,0.7613992754,99.96036,-21.733333333333334,79.56666666666666,-11.700000000000001,78.53573354085286,1762.719970703125,8.866666666666667,1254.12,0
2009-01-01,86756.4,44819.9,19075.8,20146.3,35431.7,33191.1,NA,89.34946,-34.3,5.133333,70.50921,73.7,96.2518,-17.6,97.04918,-17.833333333333332,107.22,106.02,114.31,106.65333333333334,107.43666666666667,100.756,4.1229666667,2.0116761,4.593333333333334,143.5,NA,-3.4102810288563212,52.3,91.2,74.8,0.7686045455,100.9636,-19.333333333333336,72.6,-19.166666666666668,75.1555913289388,1680.433349609375,11.633333333333333,1680.17,0
2009-04-01,86285.9,45572.5,19096.5,19798.1,35072.8,33324.3,NA,86.36552,-31.766666666666666,5.733333,70.30152,75.4,96.1505,-27.333333333333332,98.43155,-7.666666666666666,107.72666666666667,106.7,112.80666666666667,108.79333333333334,107.54,100.792,4.1560333333,1.3106363667,3.763333333333333,144.2,NA,-3.3717940496948873,52.7,91.5,77.2,0.7343098846,101.0722,-17.066666666666666,74.93333333333334,-19.633333333333333,85.49298350016277,2151.409912109375,5.833333333333334,445.77,0.09
2009-07-01,86580.7,45609.4,19140.3,19450,35983,33423.2,NA,87.06928,-22.066666666666666,6.133333,70.1678,83.96666666666667,95.491,-19.666666666666668,97.75809,-2.666666666666667,107.61,106.47333333333333,111.67999999999999,111.34666666666666,108.2,99.827,3.8507,0.8691745333,3.3866666666666667,145.8,NA,-2.005556747553394,53.6,92.3,77.2,0.6990935442,100.8219,-9.133333333333333,86.73333333333333,-7.366666666666667,83.2171630859375,2541.7166341145835,16.9,155.91,9.110000000000001
2009-10-01,86798.3,45290.1,19112.2,19114.8,36827.1,34253.1,NA,89.03981,-17.366666666666667,5.766667,70.37729,91.9,95.5922,-18.533333333333335,98.50243,-0.4666666666666666,108.27666666666666,107.23666666666666,112.14666666666668,111.72,107.9,100.056,3.6208333333,0.721912,3.08,145.7,NA,0.38193583695012023,53.7,92,84.4,0.6771937198,101.1767,-6.466666666666667,93.23333333333333,2.7,88.54169209798177,2483.17333984375,9.566666666666666,1297.15,0
2010-01-01,86491.9,45549.3,19091.5,18981.7,37727.1,35339.1,NA,88.92234,-14.166666666666666,5.4,70.4816,89.83333333333333,100.2743,-18.333333333333332,99.8848,4.2,108.64,107.35,112.81,113.95,108.90666666666667,100.487,3.6494,0.6621355,2.856666666666667,146.4,NA,2.5779340559767716,53.9,92.4,86,0.7226642857,99.94174,-6.066666666666666,95.26666666666667,2.033333333333333,82.14110819498698,2574.42333984375,18.566666666666666,1698.1799999999998,0
